id,sourceId,source,title,company,location,description,url,jobType,minSalary,maxSalary,fetchedAt,createdAt
cmnm7rgy400ug9i2e5llsmhdo,5624991126,adzuna,Licensed Clinical Social Worker,Headway,"South Toms River, Ocean County",""" """" Licensed Clinical Social Worker (LCSW) Wage: Up to $121.8/hour Licensed Clinical Social Worker — Are you ready to launch or expand your private practice? Headway is here to help you start accepting insurance with ease, increase your earnings with higher rates, and start taking covered clients sooner. It’s all on one free-to-use platform, no commitment required. About you ● You’re a fully-licensed Clinical Social Worker at a Master’s level or above with LCSW, LICSW, or LCSCW licensure (acce…",https://www.adzuna.com/land/ad/5624991126?se=dh5_1i0x8RGrBZNbY5I0fA&utm_medium=api&utm_source=62d5d149&v=ED4E866C26B4122A28E2679D4DEBBAB9712B7907,,93174,93174,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxw00uf9i2emkut9hxb,5645870792,adzuna,Licensed Mental Health Therapist,Headway,"Winooski, Chittenden County",""" Licensed Mental Health Therapist (LMHT) Wage: Between $120-$131 an hour Licensed Mental Health Therapist — Are you ready to launch or expand your private practice? Headway is here to help you start accepting insurance with ease, increase your earnings with higher rates, and start taking covered clients sooner. It’s all on one free-to-use platform, no commitment required. About you ● You’re a fully-licensed Mental Health Therapist at a Master’s level or above with LMHC, LPCMH, LIMHP, LMFT, LMF…",https://www.adzuna.com/land/ad/5645870792?se=dh5_1i0x8RGrBZNbY5I0fA&utm_medium=api&utm_source=62d5d149&v=F1875C879DBD9C32D33B9D74BF1F5D018C00B447,,103588,103588,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxt00ud9i2et9ot52h1,5651026718,adzuna,LP (Virtual),Headway,"Grand Central, Manhattan",""" Licensed Psychiatrist Wage: Between $119-$239 an hour Licensed psychiatrist - Are you ready to launch or expand your private practice? Headway is here to help you start accepting insurance with ease, increase your earnings with higher rates, and start taking covered clients sooner. It’s all on one free-to-use platform, no commitment required. About the role This position is for licensed psychiatrists looking to build or grow their private practice. Headway provides the tools, resources, and s…",https://www.adzuna.com/land/ad/5651026718?se=dh5_1i0x8RGrBZNbY5I0fA&utm_medium=api&utm_source=62d5d149&v=2CEC2F5ACB18FA7878D136D016968F1992C07D5F,,119855,119855,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxp00uc9i2ebngn2iar,5428702336,adzuna,"House Parents - Relocation to Hershey, PA Required",Milton Hershey School,"Shasta Lake, Shasta County","Description: Located in Hershey, PA, Milton Hershey School (MHS) is a top-notch home and school where over 2,200 pre-K through 12th grade students from disadvantaged backgrounds are provided an extraordinary, cost-free, career-focused education. This is made possible by the generosity of Milton and Catherine Hershey, who established the school in 1909 and ensured it was fully endowed. Thanks to their foresight and generosity, the school has over 12,000 graduates and continues to expand to serve…",https://www.adzuna.com/land/ad/5428702336?se=dh5_1i0x8RGrBZNbY5I0fA&utm_medium=api&utm_source=62d5d149&v=D86721DE98AD2AC93FB937CD12BFBD74C44F1A41,full_time,75273,75273,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxn00ub9i2e9ud89gzg,5474351729,adzuna,Clinical Nurse Coordinator - Neuro,Mission Hospital,"Lenoir Rhyne, Catawba County",Introduction This position is eligible for a generous sign-on bonus with a 3-year commitment to Mission Health! *Only new hires eligible for sign-on bonus; prior employees have to be separated from Mission for at least 6 months to be re-eligible for sign on. This position also offers a relocation bonus for eligible candidates. Mission Hospital is committed to investing in the latest technology enabling nurses to work more efficiently. Are you passionate about delivering patient-centered care? S…,https://www.adzuna.com/land/ad/5474351729?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=F8C37E67C86AD706732A2489F6814E8BB3B2792B,part_time,59831,59831,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxj00ua9i2eg4uboex6,5572777076,adzuna,Travel RN BMT Infusion Outpatient,UCHealth,"Lakewood, Denver","Description Location: UCHealth Anschutz Outpt Pavilion - Aurora Department: Cell Therapies Infusion Center support all outpt malignant and general hematology patients including those receiving cell therapies. Work Schedule: Full Time, 72.00 hours per pay period (2 weeks) Shift: Days Pay: $50.00 per hour plus travel package/stipend This position is an onsite role and does not offer a hybrid or remote option. 13 week assignments available - extension options Minimum Requirements: CO RN license or…",https://www.adzuna.com/land/ad/5572777076?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=32665AEE1EC32812A491AFBAB365D141B7C47182,full_time,108889,108889,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxg00u99i2ef6msukj0,5626298051,adzuna,CDL Driver -Class A (Hazmat),Clean Harbors,"Brewerton, Onondaga County","Clean Harbors in Syracuse NY is seeking a Class A -CDL Driver (Hazmat) to operate a variety of heavy and light duty trucks/work equipment at our customer sites; some of the vehicles operated include vacuum trucks, Cuscos, guzzlers, and roll offs. This role is responsible for performing driving and non-driving duties on and off customer sites associated with hazardous waste clean-up. Clean Harbors is the leading provider of environmental, energy and industrial services throughout the United Stat…",https://www.adzuna.com/land/ad/5626298051?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=1FDCDC5D16B957FC906F26033585C46591E7B3E8,full_time,61680,61680,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgxb00u89i2enuub8u37,5521371001,adzuna,Physical Therapist,Encompass Health Rehabilitation Hospital of Nittany Valley,"Belleville, Mifflin County","Physical Therapist Career Opportunity Join a Team That Puts Your Passion for Care First Are you seeking a fulfilling career that feels like home and lets you make a meaningful impact? At Encompass Health, you'll find an opportunity to provide exceptional care and support to our patients, witnessing their remarkable progress firsthand. As a Physical Therapist, your specialized skills will help deliver high-quality, compassionate care, allowing you the time to deeply understand and guide patients…",https://www.adzuna.com/land/ad/5521371001?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=173208E21AD2BF685EA1AEE0B6EDD58C00CB8212,part_time,115329,115329,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgx800u79i2e5qusrkcs,5666200227,adzuna,Intervention Specialist → 26/27 SY,"ChanceLight Behavioral Health, Therapy, & Education","Lucas, Richland County"," Starting Salary: $55,000 - $70,000 /year based on experience  Environment: Special Education Program, Grades K-12 ️ Availability: 2026 - 2027 School Year ChanceLight Behavioral Health, Therapy, & Education , a growing, dynamic organization with a social mission to offer hope, is seeking an Intervention Specialist to join our award-winning team for the 2026-2027 School Year and perform meaningful work in a culture that welcomes innovation, encourages creative expression and offers limitless pot…",https://www.adzuna.com/land/ad/5666200227?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=4779E78AA63147D5869C568F46131E9FAC7E313D,full_time,51610,51610,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgx400u69i2e6xlvzraf,5679631489,adzuna,CDL-A Delivery Truck Driver,"Mclane Company, Inc.","Jewell Manor, Onondaga County","Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers make $78,00…",https://www.adzuna.com/land/ad/5679631489?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=DD39B307E970FB043848A917201560CF60EB4FE8,full_time,66578,66578,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgx000u59i2exenka7rb,5670253193,adzuna,CDL A Delivery Driver,"Mclane Company, Inc.","Antlers Park, Dakota County","Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Pay Rate: Drivers make $88,00…",https://www.adzuna.com/land/ad/5670253193?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=AE8BB05975F3C22530ECCF35508DD03F9810B8A7,full_time,75259,75259,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgww00u49i2ed06ospv7,5683441432,adzuna,Locums Child & Adolescent Psychiatrist Is Wanted in ME,Weatherby Healthcare,"Bangor, Penobscot County",Get in touch with a Weatherby consultant today to learn more about this and other opportunities available now. Monday - Friday 8 am - 4:30 pm with no call or holidays 34 patients per shift in acute inpatient psychiatric unit Acute psychiatric unit in hospital setting Seclusion therapy and restraint application required Pharmacotherapy and group therapy experience needed Family therapy skills required On-site coverage only with no telehealth option Paid malpractice insurance; pre-paid travel and…,https://www.adzuna.com/land/ad/5683441432?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=81A5D6C788DDC8BDF4D72BD8B56A076AF8E0865E,,155448,155448,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgwu00u39i2e8d3h3ku9,5645869888,adzuna,LP (Virtual),Headway,"Preble, Brown County",""" Licensed Psychiatrist Wage: Between $119-$239 an hour Licensed psychiatrist - Are you ready to launch or expand your private practice? Headway is here to help you start accepting insurance with ease, increase your earnings with higher rates, and start taking covered clients sooner. It’s all on one free-to-use platform, no commitment required. About the role This position is for licensed psychiatrists looking to build or grow their private practice. Headway provides the tools, resources, and s…",https://www.adzuna.com/land/ad/5645869888?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=87C07332EEF9BF7BFA692334C07597F894430BBA,,104458,104458,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgwp00u29i2eqavxg7gv,5684638469,adzuna,Physical Therapist Career Opportunity,Encompass Health Rehabilitation Hospital of Wichita Falls,"Randlett, Cotton County","Physical Therapist Career Opportunity Hiring for full-time and PRN positions Join a Team That Puts Your Passion for Care First Are you seeking a fulfilling career that feels like home and lets you make a meaningful impact? At Encompass Health, you'll find an opportunity to provide exceptional care and support to our patients, witnessing their remarkable progress firsthand. As a Physical Therapist, your specialized skills will help deliver high-quality, compassionate care, allowing you the time …",https://www.adzuna.com/land/ad/5684638469?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=0307D0CA82CE9EA2E7F896A386E46FC45C85AD82,full_time,105407,105407,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgwl00u19i2edsou2bsr,5688935345,adzuna,CDL A Delivery Truck Driver,"Mclane Company, Inc.","Burnwell, Walker County","Take your CDL-A career further! Our drivers work hard to move, supply, and provide for America's favorite brands. Being reliable and dedicated to safety has defined our success as an industry leader for 130 years. Join McLane and discover the driving difference-we provide you with industry-leading pay, strong and secure client relationships, and get you home safely and more often. That's why our drivers build long-lasting careers with us. Benefits you can count on: Day 1 Benefits: medical, dent…",https://www.adzuna.com/land/ad/5688935345?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=081437017D9228FD97FA07AA08A2CE2D88D57A98,full_time,67073,67073,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
cmnm7rgwg00u09i2e87yftqpo,5428714998,adzuna,"Youth Development Specialist - Relocation to Hershey, PA Required",Milton Hershey School,"Town of Tonawanda, Erie County","Description: Located in Hershey, PA, Milton Hershey School (MHS) is a top-notch home and school where over 2,200 pre-K through 12th grade students from disadvantaged backgrounds are provided an extraordinary, cost-free, career-focused education. This is made possible by the generosity of Milton and Catherine Hershey, who established the school in 1909 and ensured it was fully endowed. Thanks to their foresight and generosity, the school has over 12,000 graduates and continues to expand to serve…",https://www.adzuna.com/land/ad/5428714998?se=bKil1S0x8RGyzcm9L2Uavw&utm_medium=api&utm_source=62d5d149&v=98EF87A22BBB176A1BBD07F28A392C7940937574,full_time,77517,77517,Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time),Sun Apr 05 2026 15:28:18 GMT-0500 (Colombia Standard Time)
